entrezgene;avg(weighted_scores);max_weighted_v2g
51678;0.157008431395695;0.161886830588171
9181;0.0295451909333387;0.160971750963677
81846;0.140852024038792;0.159872111996857
3748;0.0444669779264752;0.158684029333008
11267;0.0149172639989464;0.158256773754348
253152;0.153903472584157;0.158142000849055
164045;0.144804644732191;0.158142000849055
120066;0.157926010393461;0.157926010393461
120065;0.157926010393461;0.157926010393461
7188;0.136339400149115;0.15678226927222
643862;0.104731309984655;0.156708683173758
10966;0.14463646904249;0.156274025646564
26115;0.114583997662565;0.15625911022003
57794;0.148483205354481;0.154725497209803
6948;0.116627278073688;0.151384066221815
901;0.150667123614075;0.150667123614075
23499;0.150339084129367;0.15050534562113
9777;0.148963778186201;0.148963778186201
8850;0.148810139822468;0.148810139822468
29095;0.147861008317026;0.147861008317026
84324;0.147861008317026;0.147861008317026
79814;0.130304358695287;0.147597956545654
134728;0.119691246125499;0.147291950454975
3615;0.111310179735426;0.147154968131947
25915;0.111310179735426;0.147154968131947
55152;0.111310179735426;0.147154968131947
159371;0.112111587188824;0.145849914908609
163259;0.040158789663803;0.145778603511065
79004;0.077782464420291;0.145764393984398
79946;0.070632914914153;0.145764393984398
375743;0.145502477671523;0.145502477671523
646658;0.0894102131086069;0.145342626375248
652968;0.138282215989921;0.145301626633692
284904;0.0959194612402713;0.145301626633692
5988;0.0719395959302035;0.145301626633692
49861;0.142514254852873;0.14498872539673
91120;0.0861735173865567;0.144635698455145
51092;0.144387290902945;0.144387290902945
8760;0.144048881644433;0.144048881644433
5111;0.144048881644433;0.144048881644433
83874;0.117708545421769;0.14399394042581
1827;0.109308689251951;0.143566518755683
150290;0.14220146106327;0.142833286203685
11154;0.142303207483082;0.142303207483082
29966;0.142303207483082;0.142303207483082
80149;0.0768343166923161;0.141907697359747
1797;0.141631496962541;0.141631496962541
721;0.141631496962541;0.141631496962541
720;0.141631496962541;0.141631496962541
92312;0.116769609663418;0.141194649012527
81611;0.141157556187087;0.141157556187087
388695;0.141157556187087;0.141157556187087
284257;0.126685588299842;0.139039291451467
127281;0.125284107472863;0.138137745135336
8764;0.125284107472863;0.138137745135336
57111;0.0906121990096825;0.134534900285585
149499;0.0579775159417611;0.130610278822602
22987;0.0814759376138165;0.12952150641641
56893;0.0752100674237311;0.12827315957364
5319;0.127424432682333;0.127424432682333
55279;0.117085337272764;0.12535914276633
55959;0.12129639147619;0.12420567094824
57333;0.115548980479462;0.122935250347954
64478;0.113320233753559;0.122158892808237
1687;0.117756323546771;0.121415122941128
23546;0.116292290969011;0.11959618651656
55260;0.116292290969011;0.11959618651656
417;0.09303258886482;0.119586144999307
54106;0.0921812739416811;0.119422461890642
10642;0.0563924712638978;0.118692580315761
284697;0.115427604438118;0.118606500636791
646817;0.115427604438118;0.118606500636791
643909;0.0799508927899316;0.117531512380318
375748;0.116946587338247;0.116946587338247
404037;0.111362404015861;0.116044122907352
53345;0.111362404015861;0.116044122907352
5470;0.0806236212120303;0.112199550064069
79012;0.0748797392843145;0.112026782899177
10293;0.0748797392843145;0.112026782899177
4486;0.0560133914495885;0.112026782899177
1789;0.11172283363965;0.11172283363965
3055;0.11172283363965;0.11172283363965
149951;0.11172283363965;0.11172283363965
149647;0.110844812041317;0.110844812041317
7779;0.0375226172222815;0.110753233469583
1977;0.110309341384276;0.110309341384276
3958;0.110053543151808;0.110053543151808
5662;0.068672189796266;0.109323295488299
4791;0.037839503094475;0.109323295488299
10911;0.0219618217646902;0.109151932011217
162;0.107909393895305;0.108976219975269
550631;0.0992474200062922;0.107995455319357
23172;0.107754479126991;0.107754479126991
93166;0.107081704730838;0.107081704730838
100133093;0.106264657857044;0.106264657857044
653145;0.106264657857044;0.106264657857044
58497;0.105868167140315;0.105868167140315
100996521;0.105868167140315;0.105868167140315
56270;0.0964243126949932;0.104182683764376
81839;0.0656651365592947;0.102105879755387
270;0.0440759828371214;0.100500514816942
84301;0.0868695724635247;0.0983986376971028
55229;0.0835227383152424;0.0920918300902244
388585;0.0835227383152424;0.0920918300902244
255061;0.07031890197605;0.0909272890619743
23409;0.0849496217882224;0.0849496217882224
50624;0.0517792673739193;0.0848696184516326
10579;0.0650385816310004;0.0845858672531888
54780;0.0607847370113071;0.0845858672531888
340784;0.0813519535187332;0.0826097481507832
2323;0.0770326536529745;0.0819568335653027
55011;0.0653879026367675;0.0816940680640981
126133;0.0653879026367675;0.0816940680640981
6258;0.0816225247728578;0.0816225247728578
2034;0.078129724338252;0.0812222532535973
27165;0.0528622736836141;0.0807506011060493
4284;0.0472249737118047;0.0807506011060493
5083;0.0802410299907512;0.0802410299907512
1906;0.0106435840465923;0.0798657129780087
5036;0.0798471989995839;0.0798471989995839
6171;0.0798471989995839;0.0798471989995839
57030;0.0443309413749379;0.07973079101104
27288;0.0789630051967306;0.0789630051967306
100996746;0.0547916323030721;0.0783543415868791
728524;0.0463581728856191;0.0783543415868791
25886;0.0417200512019231;0.0781738169612379
1463;0.0742416026772403;0.0773627486049015
1562;0.056160836666027;0.0762785275727004
26084;0.0513090283524307;0.0757617995774763
9978;0.0730360764049664;0.0753881250418928
84315;0.0746845219327847;0.0746845219327847
140706;0.0744818890931006;0.0744818890931006
22919;0.0744818890931006;0.0744818890931006
8914;0.0346499128207453;0.0739305041585132
10425;0.0735774840659739;0.0735774840659739
788;0.0735774840659739;0.0735774840659739
285555;0.0735395609228511;0.0735395609228511
1033;0.0733690287678723;0.0733690287678723
9787;0.0733690287678723;0.0733690287678723
126382;0.0613478112430903;0.0730442101992475
8625;0.049294836371828;0.0730442101992475
100271849;0.049294836371828;0.0730442101992475
729991;0.049294836371828;0.0730442101992475
5826;0.0358946821373994;0.072671313187624
55237;0.0358946821373994;0.072671313187624
27042;0.0725396170570365;0.0726525188590461
5049;0.0721936454514726;0.0721936454514726
23151;0.072053690704736;0.072154396008394
200312;0.0452359293249983;0.0719969702129051
51537;0.0452359293249983;0.0719969702129051
8874;0.0718824044726221;0.0718824044726221
2006;0.0475025133495092;0.0718600592648684
83699;0.0413572920010057;0.0717466972488814
5480;0.0713878031538925;0.0713878031538925
10634;0.053776892600992;0.0712283785435609
642517;0.0708431052380295;0.0708431052380295
6941;0.0708157484812708;0.0708157484812708
7148;0.0708157484812708;0.0708157484812708
51177;0.0705787780935438;0.0705787780935438
9869;0.0705787780935438;0.0705787780935438
57053;0.04651629443241;0.0597930724996535
10048;0.057998338636396;0.0584249363305823
22800;0.0489329017878302;0.0562585984539006
54102;0.0474760186881912;0.055911918566615
23207;0.0434347862317623;0.0491993188485514
6248;0.0434347862317623;0.0491993188485514
5454;0.0491116367673309;0.0491852792913855
148870;0.0424406966410472;0.0471375191451222
388588;0.0424406966410472;0.0471375191451222
2695;0.0414250394494954;0.0454636445309871
5027;0.0424748108941112;0.0424748108941112
5829;0.0424748108941112;0.0424748108941112
196792;0.0249489595554131;0.0424348092258163
154150;0.0391547030304489;0.0421301357188564
118670;0.0324798096343277;0.0413551686803796
2627;0.00512785639057226;0.0410228511245781
7376;0.0385163268264874;0.0409784167826513
113091;0.0385163268264874;0.0409784167826513
100507003;0.0385163268264874;0.0409784167826513
26257;0.0401205149953756;0.0401205149953756
22900;0.03876409698967;0.03986539550552
7761;0.0394815025983653;0.0394815025983653
338323;0.0394815025983653;0.0394815025983653
1200;0.0394815025983653;0.0394815025983653
26496;0.0394815025983653;0.0394815025983653
390093;0.0394815025983653;0.0394815025983653
80264;0.0374201494581185;0.0386813743024507
7643;0.03712080133862;0.0386813743024507
9476;0.00202078820121721;0.0383949758231269
6721;0.015775327744134;0.0376940625209464
2069;0.0376667809035188;0.0376667809035188
81572;0.0372409445465503;0.0372409445465503
388795;0.0372409445465503;0.0372409445465503
343702;0.0372409445465503;0.0372409445465503
91768;0.010355217958657;0.0369898393812919
3627;0.0316654040401691;0.0369812634777122
419;0.0180945165943824;0.0369812634777122
4283;0.0168882154880902;0.0369812634777122
4602;0.0369748482460268;0.0369748482460268
343035;0.0298846610208232;0.0369177444898611
5576;0.0367887420329869;0.0367887420329869
23173;0.0367697804614255;0.0367697804614255
3736;0.00135596653331383;0.0366110963994734
54929;0.0121740350332079;0.0365221050996237
55758;0.0362698085285183;0.036326259429523
26750;0.0362698085285183;0.036326259429523
25807;0.0359697979651018;0.0363254066584231
2130;0.0359697979651018;0.0363254066584231
58515;0.0361023416660874;0.0361023416660874
9620;0.0360268453523681;0.036077198004197
1284;0.035941202236311;0.035941202236311
1282;0.035941202236311;0.035941202236311
3984;0.0178910692004562;0.0359300296324342
1690;0.0355758018707706;0.0355758018707706
80863;0.0354078742406354;0.0354078742406354
63943;0.0354078742406354;0.0354078742406354
9374;0.0354078742406354;0.0354078742406354
80864;0.0354078742406354;0.0354078742406354
100532746;0.0354078742406354;0.0354078742406354
11311;0.0352893890467719;0.0352893890467719
